Date,07332001-1,07335001-8,07335002-6,07335003-4,07336001-3,07350001-K,07350003-6,07354002-K,07355002-5,07357002-6,07358001-3,07359001-9,08104001-K,08105001-5,08106001-0,08114001-4,08117004-5,08117005-3,08123001-3,08124001-9,08124002-7,08130001-1,08130002-K,08132001-2,08134003-K,08135002-7,08141001-1,08144001-8,08376001-K,08380001-1,08383001-8
1987-04-01,4.082666666666666,8.627666666666666,0.8363666666666668,3.719,0.8327666666666667,7.553999999999999,5.396071428571427,7.728049684346089,10.630666666666665,25.756666666666664,11.856666666666666,65.02,7.596,57.903333333333336,24.166666666666654,7.453,5.354333333333332,4.811000000000001,9.429259259259258,11.536666666666665,4.072666666666667,0.8792333333333334,4.207666666666667,6.892333333333332,4.6610000000000005,24.183333333333334,72.19333333333333,0.08676666666666666,1.9553333333333336,1.045608872204241,106.39
1987-05-01,14.970967741935485,32.73096774193549,4.812633333333333,10.079354838709678,1.6828064516129033,14.641935483870968,34.236590346501885,23.082830209544813,10.213225806451613,45.54615384615384,12.077741935483873,126.49032258064516,9.630645161290321,38.78709677419353,30.90322580645162,17.80870967741935,6.274516129032257,6.972258064516129,12.120967741935484,20.233870967741932,11.326129032258065,0.8074516129032258,6.8674193548387095,21.103548387096772,7.578064516129031,52.76774193548387,127.64516129032259,0.7521290322580645,4.600645161290322,125.4175058821993,128.41290322580645
1987-06-01,44.103333333333325,74.35,6.067740740740741,30.580333333333314,3.9009999999999985,34.11,38.69261603651241,19.66,12.540333333333336,236.9022086695549,14.13566666666667,276.9966666666667,23.546666666666656,57.46666666666669,94.57,38.46333333333333,13.138666666666674,0.0,34.95999999999999,53.18000000000002,41.576000000000015,1.9364333333333337,18.24166666666667,52.63666666666666,10.827931034482758,142.80666666666667,444.76666666666665,3.3377333333333326,20.184333333333335,161.70845530181884,186.33333333333334
1987-07-01,167.76129032258063,267.90645161290325,18.04745161290322,113.72580645161288,90.86612903225806,137.6290322580645,161.61133117920645,168.90082550190954,86.60230769230769,938.8762403724087,81.98433333333334,1415.8096774193548,69.48193548387097,54.23225806451614,266.32903225806456,122.35161290322583,44.34774193548384,0.0,98.71612903225805,169.39354838709676,110.93870967741934,7.697580645161289,46.897741935483886,110.78064516129034,77.05241379310343,442.9806451612903,1081.967741935484,153.3853870967742,30.136774193548387,181.97204250473405,286.6774193548387
1987-08-01,111.74516129032256,160.3806451612903,9.929032258064513,77.12258064516126,41.774193548387096,88.63870967741939,23.533870967741937,115.3271749927208,32.930576204991155,500.64516129032256,37.860967741935475,809.4516129032259,45.261290322580656,55.906451612903254,160.58064516129033,131.43319283691497,29.97096774193549,0.0,97.78387096774193,181.1451612903226,118.53548387096774,7.282580645161292,28.91290322580645,126.79677419354839,85.53548387096772,417.35483870967744,985.4193548387096,93.66193548387098,28.12903225806452,224.86343821426718,235.74193548387098
1987-09-01,179.1566666666667,96.30666666666667,5.554137931034483,56.973333333333294,11.140666666666668,69.69333333333334,35.498,67.66333333333333,23.71666666666666,273.03333333333336,28.15666666666668,477.1666666666667,41.90999999999999,64.39666666666665,132.2,55.930000000000014,15.956666666666665,0.0,57.57666666666666,93.08666666666666,73.50184583656971,5.576333333333334,19.676666666666673,88.53666666666668,23.011666666666667,224.83333333333334,609.4333333333333,11.043000000000001,18.19333333333333,134.08801590869317,168.56666666666666
1987-10-01,75.10322580645163,84.9709677419355,2.198838709677419,66.74193548387093,8.447419354838708,83.34548596532065,65.59072908028301,80.62580645161292,33.074193548387086,217.90322580645162,23.31612903225807,397.9032258064516,77.46129032258067,71.26451612903227,249.8709677419355,54.651612903225825,19.577419354838707,0.0,67.36774193548386,89.85483870967741,70.03548387096774,7.4332258064516115,27.01290322580646,79.49677419354842,13.730967741935482,216.41935483870967,635.3225806451613,7.503225806451614,24.170967741935485,125.833841078618,183.32258064516128
1987-11-01,13.49733333333333,25.716666666666654,3.046333333333334,24.843333333333348,2.2596666666666665,46.03125366206149,50.407231512458466,54.873333333333335,16.340000000000003,66.10000000000001,17.34333333333333,160.26666666666668,56.99666666666666,72.22,181.23333333333332,17.831666666666667,10.132333333333332,0.0,34.88333333333333,37.96666666666666,26.192666666666657,4.536666666666666,14.646000000000003,30.826666666666668,5.425333333333334,81.59666666666665,377.88,1.4124000000000003,15.114000000000003,77.0011900149755,113.14000000000001
1987-12-01,2.215161290322581,7.446451612903225,1.5418709677419355,7.931935483870969,0.8420322580645161,22.472727272727273,32.984649413077335,30.46129032258065,18.035483870967738,20.480645161290326,17.76129032258065,69.70967741935482,26.25161290322581,53.92580645161291,94.42580645161287,3.10741935483871,7.370645161290323,0.0,14.116129032258065,6.949032258064515,2.5454838709677423,1.7551612903225806,7.058387096774192,3.9480645161290333,1.859354838709677,10.255161290322581,89.52916666666668,0.5273225806451614,5.251290322580647,26.424417891214627,58.03225806451613
1988-01-01,1.9638709677419355,6.07483870967742,0.9972666666666667,3.430000000000002,0.4890967741935483,22.745161290322585,13.49381046806703,15.212903225806448,16.40967741935484,11.97451612903226,19.080645161290324,39.78387096774193,11.235806451612904,41.27857142857143,51.551612903225795,2.7245161290322573,6.424193548387097,0.0,16.94516129032258,6.167419354838709,3.130000000000001,0.8340967741935484,5.14225806451613,1.2870967741935486,0.9999677419354839,10.229677419354841,21.104,0.3770322580645162,3.1675,61.26407507061674,66.79354838709679
1988-02-01,1.7806896551724138,5.221724137931034,1.2064137931034484,0.960206896551724,0.33831034482758615,18.54827586206897,4.922720970324031,8.920689655172414,16.937931034482755,11.824137931034484,19.989655172413794,36.944827586206905,6.041724137931033,27.910344827586215,32.103448275862064,1.487241379310345,6.018965517241381,0.030551724137931034,15.589655172413794,5.409655172413794,1.6082758620689654,0.906206896551724,3.990689655172413,1.151379310344828,0.7581379310344825,8.013793103448275,12.641379310344826,0.01612548514703687,1.803809523809524,89.78719852390097,67.5758620689655
1988-03-01,2.3096774193548386,7.042258064516129,1.1270645161290322,1.6582258064516135,0.40361290322580656,9.725333333333333,6.015806451612904,7.073548387096776,15.122580645161287,21.564516129032263,22.52258064516129,65.30645161290323,5.198709677419356,22.21935483870968,25.23548387096774,3.872258064516129,5.902580645161291,0.1057741935483871,17.480645161290322,11.166774193548388,6.679999999999999,0.8765161290322581,3.4300000000000006,1.5616129032258066,1.0611290322580647,13.960645161290321,22.693548387096772,0.22438709677419347,2.505129032258065,66.09489262852108,96.59354838709677
1988-04-01,2.285333333333334,5.408000000000001,0.4256,1.5132333333333332,0.43196666666666655,7.840333333333334,5.5936666666666675,7.471333333333335,12.796666666666663,18.193333333333328,18.803333333333338,58.760000000000005,3.8270000000000013,17.826666666666668,20.433333333333334,3.885666666666666,5.034000000000002,0.0,12.463333333333331,11.405666666666669,5.1659999999999995,0.7305666666666665,3.3749999999999996,2.129666666666667,2.256733333333334,16.989333333333335,47.699999999999996,0.3794333333333333,3.539666666666667,36.69356895826939,92.37000000000002
1988-05-01,7.428064516129031,12.091290322580644,0.9402258064516131,5.868064516129032,0.6991935483870968,12.623225806451615,10.406451612903224,10.829032258064515,9.579285714285716,33.04838709677419,10.051612903225807,80.44516129032257,6.26,21.903225806451605,26.12258064516129,8.705483870967743,4.714193548387098,0.0,9.439032258064515,14.453548387096774,6.311935483870968,0.5324666666666666,4.680322580645162,8.912580645161292,3.206774193548387,23.20967741935484,111.77741935483871,0.6554516129032256,5.890967741935483,38.09619296207105,136.2258064516129
1988-06-01,60.159666666666666,65.77333333333333,6.3927,52.842666666666666,2.7976666666666663,60.62866666666667,58.05100000000001,45.51933333333333,5.838694482783337,173.31666666666666,31.81033333333333,329.24666666666667,21.35033333333333,57.13333333333333,86.09333333333333,47.031666666666666,14.956333333333331,0.0,43.40933333333333,47.12,40.952666666666666,1.9330999999999998,31.0,39.989999999999995,15.655666666666665,108.07333333333332,319.78333333333336,3.5651,20.099666666666668,68.57082231959096,209.2
1988-07-01,85.31290322580645,125.16774193548386,8.255612903225806,51.86774193548384,34.18967741935484,55.167741935483875,45.535483870967745,50.05483870967744,26.1516129032258,351.616129032258,36.31935483870968,605.5483870967741,27.35806451612903,88.81052631578946,104.15483870967742,66.88709677419355,17.258709677419347,0.0,55.561290322580646,96.46451612903226,62.76129032258064,2.485161290322581,18.75,72.78064516129032,50.663548387096775,241.69354838709677,626.8709677419355,67.12032258064517,19.043225806451613,131.73290378785256,255.5483870967742
1988-08-01,130.36129032258063,171.6225806451613,9.152258064516129,81.28709677419354,46.59903225806452,100.2741935483871,72.06774193548387,88.82903225806454,40.71935483870969,546.741935483871,45.383870967741935,769.6896551724138,42.64193548387098,111.22903225806452,168.19354838709677,121.93548387096774,34.5774193548387,0.0,110.56129032258065,177.73870967741934,122.60322580645162,5.772903225806451,31.51612903225807,130.6225806451613,92.93225806451615,389.38709677419354,968.5483870967741,94.96870967741935,15.022580645161295,217.92131904904244,307.51612903225805
1988-09-01,48.89,61.79666666666665,1.6749,35.86666666666665,10.359333333333332,47.076666666666675,31.200000000000006,43.02666666666666,16.97,183.63333333333333,16.223333333333333,282.8,28.176666666666666,71.17333333333332,95.29999999999997,48.36333333333334,15.093333333333339,0.0,46.82333333333334,76.80666666666667,50.55666666666665,3.8163333333333336,13.44,71.14000000000001,15.040333333333333,176.53333333333333,466.56666666666666,13.601333333333336,14.403333333333332,102.90274797708595,181.36666666666667
1988-10-01,21.830344827586206,28.125806451612902,1.9298387096774192,28.07096774193548,3.898387096774193,43.76451612903226,34.09032258064516,40.758064516129025,14.98709677419355,79.01935483870969,14.632258064516128,140.00322580645164,45.119354838709675,110.99677419354836,125.51612903225806,25.861290322580647,10.567741935483872,0.0,33.39032258064517,39.77741935483872,24.37096774193548,2.932258064516129,14.146451612903226,39.477419354838716,6.160645161290321,82.35483870967742,289.19354838709677,3.1929032258064516,16.81935483870968,70.92056833802297,145.61290322580646
1988-11-01,7.157666666666666,18.133333333333333,2.8009999999999997,19.663333333333338,1.4487000000000003,38.94666666666667,33.02333333333334,49.08,15.556333333333331,55.82000000000001,17.20333333333333,111.66333333333336,50.72,144.3,148.13333333333333,13.84966666666667,8.652333333333331,0.0,23.89666666666667,19.289666666666665,11.091666666666669,2.184,12.309333333333337,17.394666666666673,4.517333333333331,30.843333333333344,212.53333333333333,0.5432666666666667,14.780333333333335,62.61363699150644,113.34666666666665
1988-12-01,2.1306451612903228,8.692258064516128,1.345193548387097,8.600645161290323,0.727967741935484,25.796774193548387,20.454838709677425,30.970967741935496,20.803225806451607,27.038709677419355,18.60322580645161,67.60645161290321,26.37096774193548,86.75161290322585,91.46451612903223,4.3832258064516125,6.208387096774191,0.0,16.945161290322588,8.204516129032259,3.6848387096774196,0.7466774193548388,7.729677419354839,4.199129032258065,1.837225806451613,12.419354838709676,97.20645161290321,0.13058064516129037,7.080967741935484,32.39285704550589,82.02258064516128
1989-01-01,1.9148387096774193,4.766774193548388,0.6733548387096774,3.2735483870967745,0.40509677419354845,22.906451612903222,10.504516129032261,14.699999999999996,18.145161290322577,12.6258064516129,13.23451612903226,34.43225806451614,10.372580645161289,38.49354838709678,43.09677419354836,1.3995806451612904,5.61548387096774,0.0,16.01290322580645,5.504193548387097,1.6661290322580646,0.6246129032258064,4.729354838709677,0.8290322580645162,0.5745483870967741,5.848387096774194,26.82483870967742,0.02587096774193549,3.4906451612903227,78.01515646011568,66.0032258064516
1989-02-01,1.778214285714286,4.4575,1.1168571428571428,1.7432142857142856,0.24828571428571436,19.125925925925927,6.290357142857141,8.264642857142857,16.599999999999998,12.271428571428572,14.546428571428573,27.860714285714288,5.844642857142857,21.742857142857137,26.667857142857155,0.8294642857142859,4.711785714285716,0.0,14.989285714285712,5.087857142857141,1.4628571428571429,0.7324642857142856,3.1150000000000007,0.48250000000000004,0.3085357142857142,4.896428571428572,10.484642857142855,0.0,2.6314285714285712,59.47429882419523,56.35000000000001
1989-03-01,1.8409677419354842,2.8896774193548382,0.7477096774193548,1.3474193548387092,0.22748387096774192,8.472903225806455,4.3025806451612905,4.980645161290323,13.85483870967742,12.687096774193547,13.245161290322583,35.009677419354844,4.522258064516128,15.851612903225819,19.44838709677419,0.8254516129032258,3.920322580645161,0.0,13.644516129032253,5.295161290322581,1.436129032258064,0.47777419354838696,2.6148387096774193,0.5510967741935484,0.4080322580645161,5.880645161290321,9.155483870967744,0.0,1.998709677419355,5.412631606101801,62.87741935483872
1989-04-01,1.9439999999999997,2.431666666666666,0.1926333333333333,0.8510666666666662,0.2293000000000001,5.261363636363637,3.595666666666667,3.286333333333333,11.353333333333333,12.419999999999998,13.98333333333333,37.103333333333325,3.901666666666667,13.110000000000005,16.2625,1.1336,3.282333333333334,0.0,12.192,6.8503333333333325,2.6326666666666667,0.2810333333333333,2.446666666666666,0.8597333333333332,0.7623,7.924999999999999,12.47,0.0,1.2139,48.87354093663316,79.41333333333334
1989-05-01,2.331290322580645,3.4264516129032248,0.3798709677419355,1.6325806451612912,0.3640322580645161,36.19112688158786,3.705483870967742,4.524193548387097,8.016451612903225,17.477419354838712,12.95483870967742,47.57096774193548,3.9683870967741934,12.619354838709677,16.238709677419354,3.908709677419354,2.958387096774195,0.0,10.566129032258065,8.78,3.104193548387096,0.1849677419354839,2.4451612903225803,1.9783870967741937,1.701290322580645,12.469354838709679,28.2,0.0252,1.140838709677419,55.600709893720776,106.33548387096775
1989-06-01,23.891333333333332,23.403000000000002,2.1305,21.433333333333334,1.5728666666666669,21.235999999999997,19.455666666666666,14.706666666666665,12.185000000000002,62.4,17.703333333333333,127.91333333333334,11.111333333333336,28.56333333333333,47.28666666666666,26.820333333333334,11.790333333333335,0.0,43.926,33.86666666666667,41.606,0.8823333333333333,18.831333333333337,36.30433333333334,19.465333333333334,101.71333333333334,234.9433333333333,2.6039666666666665,21.426000000000002,155.04786489331167,186.3
1989-07-01,52.38709677419355,93.95483870967743,8.128129032258064,32.303225806451614,29.716806451612904,28.903225806451605,23.219354838709673,31.75483870967742,13.764193548387096,244.1258064516129,27.270967741935483,397.741935483871,16.39677419354839,40.167741935483875,62.56129032258064,45.43870967741936,11.40548387096774,0.0,47.054838709677426,68.43870967741935,56.40000000000002,0.9802258064516128,13.201290322580645,58.806451612903224,51.87354838709678,190.80967741935484,477.48387096774195,44.28503225806452,13.6841935483871,104.42839162711256,207.6451612903226
1989-08-01,76.90645161290324,107.63870967741934,4.384838709677418,54.703225806451606,17.967741935483875,59.84838709677419,51.229032258064514,70.81935483870969,31.687096774193545,272.258064516129,31.006451612903227,457.2903225806452,29.119354838709675,67.87096774193549,100.89032258064518,202.51612903225808,17.516129032258064,0.0,67.26451612903226,113.86774193548386,80.88387096774194,2.096451612903226,22.596774193548388,75.22258064516129,34.4,231.29032258064515,540.6774193548387,27.85,20.567741935483873,160.66227805780244,186.51612903225808
1989-09-01,39.77666666666667,51.88333333333334,1.2544333333333337,30.98000000000002,5.4460000000000015,44.79666666666666,33.64333333333333,39.02,16.153333333333332,125.21666666666667,14.610344827586205,216.26666666666668,31.840000000000007,72.31666666666669,95.80999999999999,31.216666666666665,11.295666666666675,0.0,41.516666666666666,71.05666666666666,46.733333333333334,1.7753333333333334,14.335666666666667,47.98000000000001,11.569999999999999,129.52333333333334,350.96666666666664,4.782866666666666,12.868666666666666,125.30267472775199,142.0
1989-10-01,5.727741935483873,14.197419354838711,1.8853870967741932,20.938709677419357,1.665806451612903,38.722580645161294,31.941935483870957,37.21290322580645,12.481612903225807,48.96774193548388,15.564516129032256,96.05087923750722,43.05806451612904,108.31612903225806,120.23870967741934,10.731935483870966,8.906774193548388,0.2335483870967742,29.46451612903227,32.064516129032256,21.080645161290324,1.5554516129032263,11.948709677419352,17.83516129032258,3.6974193548387104,45.28064516129032,208.03225806451613,0.5331666666666666,10.407741935483871,68.42448364557558,83.13870967741936
1989-11-01,2.0466666666666664,9.708666666666662,1.098066666666667,14.008000000000006,0.7989333333333335,31.973333333333336,28.71199999999999,38.17333333333334,16.346666666666664,34.19333333333334,19.01666666666667,69.38181818181816,36.25666666666667,105.70333333333335,112.22333333333336,5.284666666666667,6.935666666666666,0.0,20.766666666666666,13.830666666666668,8.757666666666667,0.8155666666666669,9.481000000000002,3.155033333333333,2.8939999999999997,14.006666666666668,102.52433333333333,0.1579666666666667,6.629,47.687174966257345,51.90666666666667
1989-12-01,1.990322580645161,7.348709677419355,0.9321290322580645,6.5403225806451575,0.5034516129032259,19.096774193548388,16.10634372581063,19.683870967741935,16.651612903225804,22.787096774193543,18.341935483870973,61.993548387096766,16.208709677419357,53.78387096774194,60.44193548387097,3.282580645161291,5.283548387096777,0.0,17.696774193548386,10.735806451612905,5.402580645161293,0.4502892590248303,5.720645161290323,2.5670000000000006,1.9412903225806446,13.086451612903227,32.073566666666665,0.07216129032258063,6.4006451612903215,48.09170096922566,48.95806451612905
1990-01-01,1.766774193548387,2.979677419354839,0.43648387096774194,2.2896774193548377,0.21254838709677423,18.003225806451614,10.716493312726353,9.415161290322581,16.848387096774193,1.91138491838678,12.674193548387096,24.57096774193549,7.0612903225806445,25.096774193548395,29.08387096774193,1.7303548387096774,4.0522580645161295,0.32554838709677425,15.216129032258069,3.8870370370370373,1.5941935483870968,0.41179444987269637,3.3996774193548385,1.2037741935483868,1.8102987231182799,4.3348387096774195,6.9399999999999995,0.013096774193548391,1.570935483870968,19.46240008954146,31.50967741935483
1990-02-01,1.6364285714285711,3.1678571428571436,0.9912857142857144,1.4596071428571415,0.18975000000000003,16.810714285714287,5.041428571428573,6.641071428571428,16.075,14.192857142857145,11.889285714285714,24.896428571428572,4.5092857142857135,16.79285714285714,20.225,3.5139285714285715,3.904285714285714,0.2941071428571428,12.617857142857144,3.38,1.5846428571428572,0.5594268308027056,2.5875,0.7587499999999999,0.0,4.398214285714285,3.1175,0.0,1.74775,36.175396126383234,28.81428571428572
1990-03-01,7.032258064516128,8.045806451612904,1.5958387096774194,6.580664625120399,0.3553548387096774,15.09967741935484,9.96032258064516,6.920967741935483,13.425161290322583,28.377419354838707,17.425806451612903,53.135483870967754,6.2703225806451615,17.76774193548387,24.94516129032258,5.535451612903225,4.464516129032257,1.5077419354838713,13.25806451612903,10.678928571428573,3.851935483870968,0.14722580645161293,3.703225806451613,2.464903225806452,2.892704766157718,11.526129032258062,11.35258064516129,0.07709677419354838,2.7445161290322586,88.4848949716705,42.46129032258065
1990-04-01,22.595333333333333,27.87066666666666,1.5978333333333332,18.752999999999997,0.7065333333333332,25.243928571428576,24.160666666666664,14.581666666666667,6.336666666666667,70.47333333333334,10.675999999999998,110.78999999999999,17.702666666666666,43.20666666666666,56.27666666666666,13.826333333333334,5.9396666666666675,4.321666666666667,16.844666666666665,23.660333333333327,13.586333333333334,0.2903333333333333,8.547333333333336,11.939666666666666,6.5843225986914415,29.910000000000004,107.52666666666667,0.06883333333333334,7.642666666666668,100.01863354710636,71.17666666666666
1990-05-01,43.56129032258064,50.406451612903226,2.539516129032258,33.03000000000002,1.0152258064516129,0.796038588135481,36.3774193548387,28.845483870967737,11.97677419354839,123.19999999999999,12.251935483870968,198.9322580645161,29.45806451612903,72.01290322580645,94.11935483870968,30.10645161290322,8.994838709677422,10.848709677419356,27.720322580645156,42.29677419354839,27.839032258064517,0.7349354838709675,13.80903225806452,33.26451612903226,5.338709677419355,66.9032258064516,222.23870967741934,1.4584516129032261,15.80290322580645,104.15343195078604,113.90322580645162
1990-06-01,27.289999999999996,31.236666666666668,1.5200333333333331,19.46433333333332,1.3447333333333333,70.33489929541045,19.44333333333333,17.773333333333326,5.826666666666667,75.09,11.683666666666666,130.05,16.256666666666668,40.05333333333331,57.226666666666695,24.12666666666667,8.609333333333332,6.239000000000001,29.096666666666675,50.913333333333334,32.57333333333334,1.1217666666666668,13.53866666666667,37.82,5.7553333333333345,84.78999999999999,221.36666666666667,1.3338,19.016666666666666,173.20360282825874,159.83333333333334
1990-07-01,30.945161290322584,45.22258064516131,3.968516129032258,17.596774193548388,3.193096774193548,18.590322580645168,14.17741935483871,18.483870967741936,6.123548387096774,110.93548387096776,14.648387096774192,176.5677419354839,12.874193548387098,33.0741935483871,46.92258064516127,25.287096774193547,7.373870967741937,0.0,21.877419354838707,45.15161290322581,25.99677419354839,0.7910645161290326,8.128064516129031,33.138709677419364,9.08225806451613,78.8225806451613,185.3158064516129,1.4449677419354836,10.192903225806448,122.81765376256111,136.61290322580646
1990-08-01,39.77741935483873,46.31935483870967,1.4409032258064514,28.977419354838705,6.721290322580647,34.27419354838711,29.609677419354835,32.235483870967755,12.215806451612904,99.60322580645162,12.329032258064515,179.25806451612902,29.04000000000001,71.69032258064516,95.94516129032262,35.36129032258064,13.456129032258069,0.0,50.29032258064517,83.91290322580645,57.9483870967742,2.398387096774193,20.570645161290322,62.7774193548387,17.21258064516129,157.70645161290324,355.4193548387097,3.4091935483870963,24.31612903225807,128.54080707569193,165.96774193548387
1990-09-01,112.28333333333333,125.76333333333332,5.562833333333334,73.39666666666668,4.553333333333333,81.97000000000001,69.36333333333332,85.30333333333334,32.60666666666667,304.7866666666667,33.870000000000005,522.3,50.96666666666666,131.92666666666668,176.29666666666665,69.91333333333336,22.250666666666664,0.0,88.82000000000001,130.23999999999998,100.06999999999998,5.213333333333334,33.60666666666666,102.39999999999999,12.186123794283239,261.7,659.7333333333333,4.3482,38.103333333333325,171.4521078373435,222.23333333333332
